benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.03999999999879
unitbox_c_10_10_1_50.jl,16,1.4146283525123253,true,-7.380000185475224,-6.657259670408317,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.7900000000037033
unitbox_c_10_10_1_50.jl,16,1.4190142424396057,true,-7.380000185475224,-6.650670000849081,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.7199999999996163
unitbox_c_10_10_1_50.jl,16,1.4547807475387629,true,-7.380000185475224,-6.632707570183405,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,16,1.5934954413308104,true,-7.380000185475224,-6.601254300924342,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,16,1.4142135731728986,true,-7.380000185475224,-6.66,true,true,9.240000000005102
unitbox_c_10_10_1_50.jl,16,1.1280035044752494,true,-7.380000185475224,-6.640876470342836,true,true,0.9299999999994377
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.8299999999986725
unitbox_c_10_10_1_50.jl,16,2.828427148558135,true,-7.380000185475224,-2.95,true,true,2.0099999999985934
unitbox_c_10_10_1_50.jl,16,1.4142135731728986,true,-7.380000185475224,-6.66,true,true,3.120000000005865
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.6899999999996418
unitbox_c_10_10_1_50.jl,16,1.4153238554677556,true,-7.380000185475224,-6.655516012799702,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.03999999999879
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.5899999999988765
unitbox_c_10_10_1_50.jl,16,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.1299999999993795
unitbox_c_10_10_1_50.jl,16,1.5531765028909714,true,-7.380000185475224,-6.608627963401183,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,1.1132956062323958,true,-7.380000185475224,-6.639572514811939,true,false,0.8099999999995398
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,2.1299999999993795
unitbox_c_10_10_1_50.jl,32,1.574227580151314,true,-7.380000185475224,-6.604678832442194,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,1.4442839515794113,true,-7.380000185475224,-6.636545383622614,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.4699999999989786
unitbox_c_10_10_1_50.jl,32,1.4341131358016104,true,-7.380000185475224,-6.640953874503503,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,1.4518622601648625,true,-7.380000185475224,-6.633721006098143,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.6299999999996928
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.8999999999994632
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,0.4799999999998203
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,3.120000000005865
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.6499999999988255
unitbox_c_10_10_1_50.jl,32,1.4142135731728986,true,-7.380000185475224,-6.66,true,true,9.240000000005102
unitbox_c_10_10_1_50.jl,32,1.4267865829203779,true,-7.380000185475224,-6.644880228543032,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,1.4142135731728986,true,-7.380000185475224,-6.66,true,true,9.870000000018555
unitbox_c_10_10_1_50.jl,32,2.828427148558135,true,-7.380000185475224,-2.95,true,true,1.0199999999993612
unitbox_c_10_10_1_50.jl,32,1.2901090574243874,true,-7.380000185475224,-6.652603836649396,true,true,3.120000000005865
unitbox_c_10_10_1_50.jl,32,2.828427148558135,true,-7.380000185475224,-2.95,true,true,1.2899999999991316
unitbox_c_10_10_1_50.jl,32,1.435528015154382,true,-7.380000185475224,-6.64028350563089,true,true,10.000020000021332
unitbox_c_10_10_1_50.jl,32,2.828427148558135,true,-7.380000185475224,-2.95,true,true,1.799999999998698
unitbox_c_10_10_1_50.jl,32,2.682204133910197e-8,true,-7.380000185475224,-7.380000000000001,true,true,1.1399999999992592
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,false,0.7199999999996163
unitbox_c_10_10_2_100.jl,0,2.5599075166168406e-8,true,-6.420000192955972,-6.42,true,true,1.0199999999993612
