benchmark,bits,distance,dual_status,ipopt_objective,objective,primal_status,random,time
unitbox_c_20_40_1_25.jl,10,3.1129130234387494,true,-10.590000376396432,-4.20800389813555,true,true,1.6799999999988
unitbox_c_20_40_1_25.jl,10,2.236067991928684,true,-10.590000376396432,-7.880000000000001,true,true,7.919999999979283
unitbox_c_20_40_1_25.jl,12,2.6549348106859068,true,-10.590000376396432,-6.042206325611532,true,false,5.66999999999785
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.6500000000062665
unitbox_c_20_40_1_25.jl,12,3.162277684351594,true,-10.590000376396432,-6.47,true,true,3.6300000000092063
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,5.130000000002306
unitbox_c_20_40_1_25.jl,12,2.44153544978716,false,-10.590000376396432,-7.152731223252665,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.860000000004534
unitbox_c_20_40_1_25.jl,12,3.162277684351594,true,-10.590000376396432,-6.47,true,true,1.799999999998698
unitbox_c_20_40_1_25.jl,12,2.6716644402725245,false,-10.590000376396432,-6.80192540667296,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.290000000009237
unitbox_c_20_40_1_25.jl,12,2.236067991928684,true,-10.590000376396432,-7.880000000000001,true,true,8.849999999996774
unitbox_c_20_40_1_25.jl,12,1.7320508221325557,true,-10.590000376396432,-9.19,true,true,4.500000000007504
unitbox_c_20_40_1_25.jl,12,2.236067991928684,true,-10.590000376396432,-7.880000000000001,true,true,2.1899999999997726
unitbox_c_20_40_1_25.jl,12,1.7320508221325557,true,-10.590000376396432,-9.19,true,true,3.4800000000082236
unitbox_c_20_40_1_25.jl,12,2.4494897628980064,true,-10.590000376396432,-7.160000000000001,true,true,3.0300000000052756
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,4.110000000010722
unitbox_c_20_40_1_25.jl,12,1.6834146244041752,true,-10.590000376396432,-7.9364570499786735,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,5.849999999996364
unitbox_c_20_40_1_25.jl,12,3.7579618052757805e-8,true,-10.590000376396432,-10.59,true,true,1.799999999998698
unitbox_c_20_40_1_25.jl,12,0.3245851431871397,true,-10.590000376396432,-10.375773809597131,true,true,10.000020000021332
unitbox_c_20_40_1_25.jl,12,2.2301581561928163,true,-10.590000376396432,-6.619468576247817,true,true,2.219999999999969
unitbox_c_20_40_1_25.jl,12,2.236067995943757,true,-10.590000376396432,-6.62,true,true,7.4699999999829965
unitbox_c_20_40_1_50.jl,6,2.9607173007008356,false,-21.086229218073925,-17.391735635199304,true,false,2.7600000000035068
unitbox_c_20_40_1_50.jl,6,3.1156563239241035,false,-21.086229218073925,-17.172412868429713,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.3608296685808616,false,-21.086229218073925,-15.097560077491117,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.2911636010894494,false,-21.086229218073925,-0.11963659258256099,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,3.0367531777731256,false,-21.086229218073925,-6.40608101206169,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.8312652385894506,true,-21.086229218073925,-16.279999999999998,false,true,0.9299999999994377
unitbox_c_20_40_1_50.jl,6,2.844888059078597,false,-21.086229218073925,-11.3375407187985,false,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.6158167458390738,false,-21.086229218073925,-8.156653790403588,true,true,10.000020000021332
unitbox_c_20_40_1_50.jl,6,2.59403801078959,false,-21.086229218073925,-12.033740498601619,false,true,10.000020000021332
